10	213	19.0
10	214	12.0
11	214	25.0
11	215	36.0
12	216	29.0
12	217	21.0
13	19	22.0
13	20	25.0
13	218	54.0
13	219	26.0
14	20	18.0
14	21	30.0
14	22	35.0
14	23	24.0
14	219	28.0
14	220	76.0
15	22	9.0
15	23	33.0
15	24	39.0
15	25	29.0
15	221	39.0
15	222	36.0
16	26	73.0
16	27	66.0
16	28	27.0
16	223	48.0
16	224	25.0
17	28	22.0
17	29	54.0
17	30	49.0
18	31	26.0
18	32	35.0
18	33	36.0
19	34	32.0
19	35	52.0
49	130	23.0
49	132	5.0
49	133	14.0
49	134	31.0
49	135	26.0
49	136	41.0
49	137	32.0
49	138	51.0
49	139	19.0
50	128	22.0
50	129	21.0
50	130	66.0
50	131	21.0
50	132	6.0
54	184	6.0
55	184	28.0
55	185	70.0
55	186	45.0
56	185	18.0
56	186	92.0
56	187	139.0
56	188	30.0
57	187	8.0
57	188	79.0
57	189	103.0
57	190	13.0
58	189	13.0
58	190	95.0
58	191	109.0
59	191	18.0
59	192	96.0
59	193	92.0
60	193	18.0
60	194	126.0
83	124	38.0
83	125	34.0
84	122	23.0
84	123	59.0
85	121	114.0
85	122	29.0
86	118	181.0
86	119	172.0
86	120	41.0
87	117	24.0
87	118	96.0
87	119	112.0
88	115	8.0
88	116	68.0
88	117	57.0
88	118	29.0
88	119	18.0
89	114	28.0
89	115	39.0
89	116	12.0
90	112	7.0
90	113	32.0
90	114	17.0
170	167	17.0
170	168	6.0
171	169	12.0
172	169	7.0
172	170	13.0
173	170	5.0
173	171	16.0
174	172	14.0
175	173	24.0
176	174	26.0
177	175	19.0
178	176	22.0
179	177	16.0
181	244	76.0
181	245	55.0
182	243	12.0
182	244	162.0
182	245	209.0
182	246	40.0
183	244	80.0
183	245	285.0
183	246	209.0
183	247	10.0
184	245	126.0
184	246	320.0
184	247	123.0
184	248	1.0
185	246	146.0
185	247	331.0
185	248	97.0
185	249	3.0
185	250	2.0
185	251	2.0
186	246	6.0
186	247	244.0
186	248	334.0
186	249	91.0
186	250	25.0
186	251	13.0
186	252	3.0
187	246	2.0
187	247	85.0
187	248	690.0
187	249	877.0
187	250	886.0
187	251	467.0
187	252	90.0
187	253	37.0
188	246	3.0
188	247	137.0
188	248	1079.0
188	249	1937.0
188	250	1858.0
188	251	1941.0
188	252	693.0
188	253	80.0
188	254	45.0
188	255	29.0
189	246	2.0
189	247	47.0
189	248	503.0
189	249	1821.0
189	250	1820.0
189	251	2679.0
189	252	1088.0
189	253	170.0
189	254	51.0
189	255	40.0
190	247	3.0
190	248	86.0
190	249	437.0
190	250	857.0
190	251	980.0
190	252	910.0
190	253	901.0
190	254	382.0
190	255	34.0
191	247	26.0
191	248	31.0
191	249	19.0
191	250	30.0
191	251	35.0
191	252	164.0
191	253	833.0
191	254	756.0
191	255	29.0
192	246	15.0
192	247	11.0
192	249	1.0
192	250	2.0
192	251	3.0
192	252	4.0
192	253	32.0
192	254	36.0
193	245	10.0
193	246	22.0
194	245	22.0
195	244	27.0
196	242	10.0
196	243	43.0
197	242	33.0
197	243	3.0
198	241	28.0
199	240	22.0
199	241	6.0
204	185	22.0
204	186	29.0
205	186	12.0
205	187	38.0
205	188	44.0
205	189	58.0
206	189	36.0
206	190	44.0
206	191	36.0
206	192	10.0
207	192	23.0
207	193	60.0
207	194	46.0
208	195	39.0
208	196	59.0
208	197	23.0
209	198	30.0
209	199	37.0
209	200	9.0
210	200	14.0
219	87	14.0
245	7	56.0
246	5	5.0
246	6	118.0
246	7	9.0
247	4	20.0
247	5	78.0
248	3	71.0
248	4	9.0
249	1	27.0
249	2	43.0
250	0	70.0
250	1	62.0
251	0	15.0
252	49	14.0
252	50	23.0
252	51	23.0
252	52	39.0
252	53	51.0
252	54	72.0
252	55	118.0
252	56	112.0
252	57	103.0
252	58	92.0
252	59	186.0
252	60	129.0
253	48	24.0
253	49	71.0
253	50	99.0
253	51	72.0
253	52	68.0
253	53	54.0
253	54	35.0
253	55	28.0
