0	85	8.0
0	86	603.0
0	87	685.0
0	88	381.0
0	89	172.0
0	90	43.0
0	91	2.0
0	92	1.0
0	138	46.0
0	139	37.0
0	140	53.0
0	142	75.0
0	143	32.0
0	222	27.0
0	247	35.0
0	248	81.0
0	254	252.0
1	86	2.0
1	87	3.0
1	88	2.0
1	138	41.0
1	139	28.0
1	141	92.0
1	142	233.0
1	143	133.0
1	194	30.0
1	195	64.0
1	196	21.0
1	221	28.0
1	248	26.0
1	249	69.0
2	141	42.0
2	142	128.0
2	143	50.0
2	144	89.0
2	145	18.0
2	193	48.0
2	194	70.0
2	195	21.0
2	219	15.0
2	220	77.0
2	250	90.0
2	251	8.0
3	141	158.0
3	142	168.0
3	146	16.0
3	191	5.0
3	192	69.0
3	193	76.0
3	219	51.0
3	251	79.0
3	252	40.0
4	141	105.0
4	142	78.0
4	190	32.0
4	191	151.0
4	192	64.0
4	218	52.0
4	252	73.0
4	253	47.0
5	141	128.0
5	142	24.0
5	152	22.0
5	153	15.0
5	154	9.0
5	189	41.0
5	190	105.0
5	191	41.0
5	217	16.0
5	253	41.0
5	254	55.0
6	141	156.0
6	149	24.0
6	150	37.0
6	151	30.0
6	152	9.0
6	188	58.0
6	189	98.0
6	190	15.0
6	216	17.0
6	254	29.0
6	255	59.0
7	140	30.0
7	141	158.0
7	146	37.0
7	147	122.0
7	148	61.0
7	149	59.0
7	187	88.0
7	188	86.0
7	215	11.0
8	140	71.0
8	141	140.0
8	143	13.0
8	144	56.0
8	145	86.0
8	146	28.0
8	148	31.0
8	149	47.0
8	185	4.0
8	186	165.0
8	187	90.0
8	214	15.0
9	140	104.0
9	141	115.0
9	142	34.0
9	143	24.0
9	184	17.0
9	185	116.0
9	186	56.0
9	212	49.0
9	213	15.0
9	228	10.0
9	229	8.0
10	31	18.0
10	32	23.0
10	33	29.0
10	34	24.0
10	35	17.0
10	36	21.0
10	138	22.0
10	139	23.0
10	140	177.0
10	141	23.0
10	183	53.0
10	184	102.0
10	211	13.0
10	212	11.0
11	35	39.0
11	135	38.0
11	136	29.0
11	137	28.0
11	140	190.0
11	175	26.0
11	182	71.0
11	183	72.0
11	210	26.0
11	211	144.0
11	217	31.0
11	218	72.0
12	34	12.0
12	35	27.0
12	132	5.0
12	133	32.0
12	134	35.0
12	135	15.0
12	139	19.0
12	140	291.0
12	175	202.0
12	181	139.0
12	182	59.0
12	209	18.0
12	211	6.0
12	218	47.0
13	131	37.0
13	132	20.0
13	139	60.0
13	140	118.0
13	174	43.0
13	179	22.0
13	180	120.0
13	181	2.0
13	208	30.0
13	209	25.0
13	218	8.0
14	8	11.0
14	9	31.0
14	10	53.0
14	11	40.0
14	128	116.0
14	139	150.0
14	140	31.0
14	175	19.0
14	176	15.0
14	178	73.0
14	179	121.0
14	207	18.0
14	245	135.0
14	246	8.0
15	6	31.0
15	7	59.0
15	8	78.0
15	9	45.0
15	10	18.0
15	139	170.0
15	177	177.0
15	178	262.0
15	206	35.0
15	207	17.0
15	214	11.0
15	215	28.0
15	245	118.0
15	246	135.0
15	247	20.0
16	4	29.0
16	5	66.0
16	6	60.0
16	7	38.0
16	138	15.0
16	139	340.0
16	176	190.0
16	177	51.0
16	205	33.0
17	1	18.0
17	2	49.0
17	3	68.0
17	4	30.0
17	139	185.0
17	174	12.0
17	175	144.0
17	176	45.0
18	0	81.0
18	1	42.0
18	2	13.0
18	138	36.0
18	139	81.0
18	174	64.0
19	138	196.0
21	183	9.0
22	154	7.0
22	155	7.0
22	183	29.0
23	154	32.0
23	183	38.0
24	40	22.0
24	41	27.0
24	153	12.0
24	154	43.0
24	182	24.0
24	183	11.0
25	41	18.0
25	42	50.0
25	43	34.0
25	153	34.0
25	154	34.0
25	182	45.0
26	43	21.0
26	44	44.0
26	45	21.0
26	153	43.0
26	182	41.0
27	46	34.0
27	47	46.0
27	48	70.0
27	153	31.0
27	181	32.0
27	182	17.0
28	42	46.0
28	43	49.0
28	47	12.0
28	48	151.0
28	49	42.0
28	152	103.0
28	181	68.0
29	42	83.0
29	43	188.0
29	44	68.0
29	50	44.0
29	51	68.0
29	152	71.0
29	181	47.0
30	43	73.0
30	44	234.0
30	45	136.0
30	52	43.0
30	53	42.0
30	54	18.0
30	123	75.0
30	151	17.0
30	152	18.0
30	180	24.0
30	181	15.0
31	44	21.0
31	45	169.0
31	46	247.0
31	47	22.0
31	54	29.0
31	55	66.0
31	56	17.0
31	123	27.0
31	151	64.0
31	180	57.0
32	46	155.0
32	47	331.0
32	48	59.0
32	56	20.0
32	57	40.0
32	58	38.0
32	151	43.0
32	180	49.0
33	47	29.0
33	48	286.0
33	49	166.0
33	58	23.0
33	150	30.0
33	179	39.0
33	180	22.0
34	49	143.0
34	50	61.0
34	150	40.0
