0	165	82.0
0	166	52.0
1	166	94.0
1	167	74.0
2	167	66.0
2	168	84.0
3	168	30.0
3	169	153.0
3	176	26.0
3	177	44.0
3	178	19.0
3	179	29.0
4	0	29.0
4	170	126.0
4	177	28.0
4	178	42.0
4	179	129.0
4	180	52.0
4	181	19.0
5	0	87.0
5	180	9.0
5	181	33.0
5	182	84.0
5	183	105.0
5	184	29.0
6	0	61.0
6	1	16.0
6	183	39.0
6	184	25.0
6	185	37.0
6	186	75.0
6	187	94.0
6	188	50.0
7	0	6.0
7	1	79.0
7	187	36.0
7	188	128.0
7	189	110.0
7	190	43.0
7	191	20.0
8	1	82.0
8	2	37.0
8	191	43.0
8	192	47.0
8	193	71.0
8	194	57.0
8	245	44.0
9	2	78.0
9	194	18.0
9	195	51.0
9	196	111.0
9	197	52.0
10	2	47.0
10	3	58.0
10	198	49.0
10	199	61.0
10	200	57.0
11	3	218.0
11	4	15.0
12	3	43.0
12	4	69.0
13	4	125.0
14	5	61.0
15	5	84.0
15	6	19.0
15	210	12.0
15	211	9.0
16	6	112.0
16	144	12.0
16	210	33.0
16	211	41.0
16	212	30.0
16	213	24.0
16	214	28.0
16	215	23.0
17	6	47.0
17	7	30.0
17	142	10.0
17	143	23.0
17	214	6.0
17	215	21.0
17	216	26.0
17	217	41.0
17	218	64.0
17	219	43.0
17	220	36.0
17	221	18.0
17	222	7.0
18	7	112.0
18	141	14.0
18	173	8.0
18	221	22.0
18	222	46.0
18	223	80.0
18	224	57.0
18	225	48.0
18	226	41.0
18	227	22.0
19	7	38.0
19	140	36.0
19	173	39.0
19	227	21.0
19	228	43.0
19	229	74.0
19	230	45.0
19	231	59.0
19	232	64.0
19	233	29.0
20	138	19.0
20	139	38.0
20	173	42.0
20	174	62.0
20	233	19.0
20	234	38.0
20	235	60.0
20	236	49.0
20	237	46.0
20	238	58.0
20	239	44.0
21	8	25.0
21	137	5.0
21	138	24.0
21	141	25.0
21	142	16.0
21	174	67.0
21	175	32.0
21	240	33.0
21	241	64.0
21	242	55.0
21	243	122.0
21	244	69.0
21	245	41.0
22	136	14.0
22	140	71.0
22	141	155.0
22	142	66.0
22	174	29.0
22	175	123.0
22	176	8.0
22	244	27.0
22	246	40.0
22	247	43.0
22	248	41.0
23	5	325.0
23	135	14.0
23	139	54.0
23	140	163.0
23	141	96.0
23	142	10.0
23	175	51.0
23	242	38.0
23	243	41.0
24	4	185.0
24	5	932.0
24	133	24.0
24	134	34.0
24	138	81.0
24	139	152.0
24	140	50.0
24	176	46.0
24	240	51.0
24	241	89.0
24	242	51.0
25	3	86.0
25	4	920.0
25	5	44.0
25	132	20.0
25	137	110.0
25	138	158.0
25	139	26.0
25	176	41.0
25	177	10.0
25	238	20.0
25	239	154.0
25	240	70.0
26	2	50.0
26	3	763.0
26	4	117.0
26	131	11.0
26	135	14.0
26	136	139.0
26	137	137.0
26	138	3.0
26	177	65.0
26	237	33.0
26	238	67.0
26	239	10.0
27	1	43.0
27	2	780.0
27	3	176.0
27	134	55.0
27	135	207.0
27	136	101.0
27	177	31.0
27	178	11.0
27	235	22.0
27	236	50.0
27	237	53.0
28	0	20.0
28	1	609.0
28	2	241.0
28	20	11.0
28	133	96.0
28	134	257.0
28	135	104.0
28	178	42.0
28	234	49.0
28	235	22.0
28	236	18.0
29	0	516.0
29	1	224.0
29	132	131.0
29	133	200.0
29	134	55.0
29	178	23.0
29	179	21.0
29	232	39.0
29	233	38.0
29	236	4.0
30	0	194.0
30	131	205.0
30	132	212.0
30	133	2.0
30	179	59.0
30	230	23.0
30	231	45.0
31	129	5.0
31	130	204.0
31	131	143.0
31	179	8.0
31	180	23.0
31	228	17.0
31	229	47.0
31	230	19.0
31	235	16.0
32	62	19.0
32	63	64.0
32	64	52.0
32	128	22.0
32	129	321.0
32	130	108.0
32	180	57.0
32	181	124.0
32	227	48.0
32	228	29.0
32	234	30.0
33	60	35.0
33	61	119.0
33	62	188.0
33	63	109.0
33	64	32.0
33	113	40.0
33	127	31.0
33	128	352.0
33	129	65.0
33	180	19.0
33	181	54.0
33	225	26.0
33	226	25.0
33	227	9.0
33	234	21.0
33	235	32.0
34	58	4.0
34	59	107.0
34	60	267.0
34	61	184.0
34	62	67.0
34	126	51.0
34	127	356.0
34	128	33.0
34	181	39.0
34	223	32.0
34	224	55.0
34	225	10.0
34	236	51.0
35	56	33.0
35	57	115.0
35	58	179.0
35	59	138.0
35	60	42.0
35	125	99.0
35	126	255.0
35	182	96.0
35	221	5.0
35	222	31.0
35	223	26.0
36	54	6.0
36	55	124.0
36	56	278.0
36	57	167.0
36	58	10.0
36	124	140.0
36	125	319.0
36	182	68.0
36	220	19.0
36	221	25.0
36	233	62.0
36	234	40.0
36	241	114.0
36	242	128.0
36	243	9.0
37	53	152.0
37	54	253.0
37	55	136.0
37	56	7.0
37	123	138.0
37	124	160.0
37	183	47.0
37	233	70.0
37	234	38.0
37	241	126.0
37	242	275.0
37	243	58.0
38	51	144.0
38	52	222.0
38	53	128.0
38	183	37.0
38	233	93.0
38	234	30.0
38	241	53.0
38	242	304.0
38	243	159.0
39	49	207.0
39	50	229.0
39	51	67.0
39	233	113.0
39	234	26.0
39	242	216.0
39	243	252.0
40	47	8.0
40	48	179.0
40	49	59.0
40	202	19.0
40	233	118.0
40	234	11.0
40	242	78.0
40	243	319.0
40	244	65.0
41	211	44.0
41	233	131.0
41	242	4.0
41	243	291.0
41	244	221.0
42	211	53.0
42	232	22.0
42	233	171.0
42	243	146.0
42	244	346.0
42	245	23.0
43	82	13.0
43	211	53.0
43	233	120.0
43	243	20.0
43	244	377.0
43	245	140.0
44	211	60.0
44	212	11.0
44	229	73.0
44	233	118.0
44	244	209.0
44	245	303.0
45	211	57.0
45	212	28.0
45	228	99.0
45	233	126.0
45	244	55.0
45	245	378.0
45	246	45.0
46	211	51.0
46	212	48.0
46	227	34.0
46	228	43.0
46	233	122.0
46	245	297.0
46	246	178.0
47	94	22.0
47	95	24.0
47	96	26.0
47	97	44.0
47	211	73.0
47	212	96.0
47	226	51.0
47	227	18.0
47	232	9.0
47	233	116.0
47	245	101.0
47	246	366.0
47	247	3.0
48	90	16.0
48	91	12.0
48	92	38.0
48	93	19.0
48	99	17.0
48	100	3.0
48	211	120.0
48	212	135.0
48	225	50.0
48	226	83.0
48	232	15.0
48	233	75.0
48	245	5.0
48	246	360.0
48	247	73.0
49	84	16.0
49	86	11.0
49	87	12.0
49	99	20.0
49	212	106.0
49	224	100.0
49	225	72.0
49	232	38.0
49	233	67.0
49	246	135.0
49	247	248.0
50	82	9.0
50	83	17.0
50	84	19.0
50	98	29.0
50	115	29.0
50	116	25.0
50	212	55.0
50	224	124.0
50	232	64.0
50	233	42.0
50	246	13.0
50	247	434.0
50	248	24.0
51	114	73.0
51	115	112.0
51	212	66.0
51	221	22.0
51	222	28.0
51	223	160.0
51	232	137.0
51	233	11.0
51	247	220.0
51	248	161.0
52	212	88.0
52	222	74.0
52	232	84.0
52	247	19.0
52	248	349.0
53	212	109.0
53	221	54.0
53	222	47.0
53	223	76.0
53	248	296.0
53	249	80.0
54	212	46.0
54	213	12.0
54	220	26.0
54	221	14.0
54	223	118.0
54	248	46.0
54	249	321.0
55	213	8.0
55	219	20.0
55	220	30.0
55	249	394.0
55	250	22.0
56	219	36.0
56	249	87.0
56	250	252.0
57	218	40.0
57	250	386.0
58	217	48.0
58	250	235.0
58	251	103.0
59	216	184.0
59	217	4.0
59	251	296.0
60	215	61.0
60	216	52.0
61	214	23.0
61	215	17.0
62	213	19.0
62	214	29.0
63	212	11.0
63	213	51.0
64	88	40.0
64	89	12.0
64	212	55.0
64	243	16.0
65	87	15.0
65	88	129.0
65	89	33.0
65	211	44.0
66	87	35.0
66	88	145.0
66	210	44.0
67	87	82.0
67	88	121.0
67	209	45.0
67	210	6.0
68	0	20.0
68	87	156.0
68	88	67.0
68	208	34.0
68	209	18.0
68	236	17.0
68	237	18.0
69	0	19.0
69	86	7.0
69	87	281.0
69	88	31.0
69	207	24.0
69	208	28.0
70	0	7.0
70	1	22.0
70	86	30.0
70	87	218.0
70	206	29.0
70	207	38.0
71	1	40.0
71	86	113.0
71	87	147.0
71	205	30.0
71	206	55.0
72	86	176.0
72	87	42.0
72	204	25.0
72	205	57.0
73	2	18.0
73	86	222.0
73	203	10.0
73	204	49.0
74	2	17.0
74	85	8.0
74	86	189.0
74	202	10.0
74	203	48.0
75	3	25.0
75	85	98.0
75	86	108.0
75	202	48.0
76	3	6.0
76	85	199.0
76	200	8.0
76	201	33.0
76	202	3.0
77	85	200.0
77	200	41.0
77	201	19.0
78	85	188.0
78	199	46.0
78	200	24.0
79	84	103.0
79	85	124.0
79	199	22.0
80	249	8.0
81	248	20.0
81	249	38.0
81	250	45.0
81	251	56.0
81	252	62.0
81	253	64.0
81	254	54.0
81	255	55.0
83	64	22.0
84	63	56.0
84	64	203.0
84	65	81.0
85	63	120.0
85	64	438.0
